""
"3367",2,6,2,3,13,6,8,12,11,14,12,17,9,17,13,14,13,19,9,23,15,21,43,32,15,13,24,25,46,67,39,48,25,42,54,34,47
"3368",1,4,6,5,10,6,5,10,17,9,16,20,9,23,16,11,31,28,38,19,13,27,37,29,23,30,48,30,27,35,32,60,46,30,41,56,28
"3369",4,4,8,4,6,7,9,6,16,11,7,14,18,13,10,9,20,32,17,18,17,25,37,11,62,46,34,36,47,16,39,17,67,25,58,41,51
"3370",3,3,3,3,13,15,7,4,13,5,12,8,20,14,21,13,12,25,26,33,15,14,28,47,48,27,33,55,26,34,29,25,38,24,42,26,34
"3371",11,5,6,7,7,8,7,7,5,11,4,11,16,7,29,20,32,20,14,25,31,35,18,20,34,27,58,29,32,37,50,37,57,30,85,31,53
"3372",11,5,7,4,8,4,12,7,12,9,10,27,33,17,18,11,14,18,38,38,13,24,23,14,22,28,26,27,41,27,58,25,32,45,46,37,30
"3373",1,6,2,9,22,12,7,17,15,8,8,12,19,13,8,15,18,23,31,12,12,27,42,32,36,31,38,29,23,23,42,42,27,53,31,40,40
"3374",7,7,7,15,6,14,6,11,10,6,12,11,17,24,40,16,16,34,11,18,17,18,26,18,19,31,36,26,32,56,44,77,40,51,25,47,36
"3375",2,5,9,34,6,6,12,11,20,13,21,12,14,11,21,19,12,22,20,38,18,23,17,44,46,46,41,36,24,29,48,26,61,50,65,30,51
"3376",4,7,4,21,6,9,10,15,21,10,28,15,17,17,36,20,12,19,33,17,24,35,52,21,61,41,30,28,41,21,29,37,28,43,26,26,77
"3377",5,13,1,9,10,6,5,11,11,10,17,6,15,15,18,18,12,15,15,18,20,26,17,45,12,41,15,41,28,63,24,38,26,40,46,29,41
"3378",4,13,6,2,7,16,7,8,12,12,29,23,19,25,31,14,8,15,23,17,30,15,40,22,32,31,46,30,35,30,32,89,40,44,36,45,19
"3379",1,5,9,8,12,8,11,20,7,9,12,16,16,25,13,17,21,13,27,54,27,16,19,24,29,32,33,33,51,29,22,18,47,48,47,40,36
"3380",4,15,18,1,5,7,13,14,14,15,18,8,6,27,24,9,32,28,30,26,19,32,15,25,20,30,20,49,24,40,23,40,43,34,35,53,31
"3381",1,1,9,5,3,4,19,18,12,16,8,18,24,13,11,25,19,30,12,15,17,18,23,19,33,43,36,39,41,27,22,35,45,50,40,41,43
"3382",1,1,1,21,14,5,17,11,5,13,56,14,17,28,22,30,18,10,18,18,20,28,24,30,38,45,63,48,25,31,27,36,36,38,30,32,30
"3383",4,3,9,1,7,3,8,13,17,17,8,15,13,8,22,16,18,26,18,26,7,32,20,38,35,34,47,22,32,39,35,37,42,34,32,62,44
"3384",11,1,5,1,12,7,13,23,11,2,10,25,31,15,21,23,12,30,12,37,17,18,26,21,25,34,45,24,36,27,32,29,38,55,56,81,31
"3385",5,7,3,14,12,27,5,22,10,11,11,13,22,20,17,22,26,11,13,24,40,58,38,10,21,35,50,41,36,17,32,29,28,34,44,44,46
"3386",3,2,5,9,5,10,17,20,8,7,24,20,7,16,19,19,23,15,23,23,7,16,15,22,21,23,38,42,23,17,25,32,56,37,30,38,20
"3387",2,7,7,5,7,10,9,17,11,11,28,11,29,16,19,24,20,37,23,32,37,24,24,20,24,21,15,45,29,32,34,29,68,18,16,42,44
"3388",5,6,9,5,4,11,10,14,30,14,10,25,10,28,26,9,14,27,12,39,22,18,30,13,26,23,33,34,31,29,34,31,32,56,57,56,47
"3389",10,9,1,23,8,21,9,7,9,13,11,9,7,15,18,11,20,15,35,43,18,36,36,19,40,40,37,22,27,26,29,44,36,23,35,25,27
"3390",3,3,17,4,11,9,4,10,12,11,14,39,16,25,18,33,22,12,28,20,15,21,28,26,14,29,26,25,45,38,22,32,16,42,34,46,54
"3391",3,6,7,2,15,10,3,3,5,27,33,29,24,25,8,26,21,19,12,28,43,21,23,29,22,22,20,27,41,22,41,15,34,35,39,36,42
"3392",5,4,1,9,3,13,10,12,11,27,13,11,11,10,13,13,20,32,17,25,22,18,22,19,26,52,38,32,25,34,31,28,25,73,34,42,41
"3393",3,1,1,9,16,14,9,9,2,9,14,6,20,18,24,14,16,10,24,21,35,13,38,20,42,23,23,16,41,39,50,42,30,64,36,25,42
"3394",1,6,6,4,2,16,11,6,6,19,15,23,14,7,21,15,21,24,18,14,29,23,17,31,24,36,35,65,30,25,17,37,27,33,34,52,31
"3395",11,4,1,1,4,10,13,20,15,15,13,17,14,16,16,25,28,12,29,14,17,30,33,24,17,39,31,33,46,33,45,40,50,40,19,49,42
"3396",4,11,3,17,24,3,19,7,13,10,20,7,23,15,17,19,19,21,27,13,26,28,35,22,19,35,28,22,31,40,22,28,26,63,47,33,27
"3397",1,5,6,7,12,7,6,13,10,13,9,16,7,13,27,38,30,21,17,24,14,36,25,25,15,33,22,35,32,50,62,34,42,47,37,39,17
"3398",3,7,9,5,9,6,9,8,11,15,23,13,17,30,24,17,37,14,31,35,14,31,27,31,29,18,35,29,39,34,39,31,33,28,27,31,45
"3399",3,3,14,8,18,7,10,8,9,18,16,19,28,31,27,15,16,22,33,18,33,37,27,45,18,26,18,41,26,37,33,30,39,55,47,37,43
"3400",2,7,6,7,3,5,3,14,3,37,5,29,5,6,24,20,33,21,24,22,18,48,26,27,24,19,28,21,29,50,37,30,32,56,29,32,50
"3401",4,5,1,10,6,8,14,4,6,9,20,22,15,25,9,36,38,22,17,25,27,30,13,29,39,28,28,25,15,38,46,49,28,26,36,41,25
"3402",17,1,5,5,8,7,10,10,11,5,16,15,17,12,20,25,10,30,37,34,26,24,31,28,27,35,47,37,31,36,41,31,46,27,45,64,58
"3403",7,14,3,9,5,9,7,5,8,26,16,7,12,14,27,9,32,19,38,27,18,31,18,28,21,26,29,27,53,42,36,27,33,18,47,36,43
"3404",14,10,4,7,3,10,7,16,10,5,11,18,14,11,20,22,14,27,39,34,26,22,18,15,21,21,41,37,27,24,36,21,39,32,29,63,43
"3405",1,4,14,1,24,8,8,12,13,7,10,23,20,23,18,36,24,18,38,18,18,26,25,34,33,37,24,36,30,18,18,39,31,44,30,46,52
"3406",1,11,35,7,6,10,3,34,11,14,13,12,27,22,9,13,40,21,18,38,60,41,30,32,26,30,38,25,44,41,44,26,23,41,23,61,47
"3407",7,2,9,11,6,7,9,17,13,18,12,10,19,16,9,21,19,23,30,26,53,20,20,27,23,28,35,29,46,25,31,28,35,34,30,33,34
"3408",7,5,5,3,5,5,7,16,35,11,16,13,11,17,29,26,31,12,41,17,11,17,33,35,19,29,55,37,16,26,60,39,32,45,53,51,47
"3409",4,6,13,9,11,6,8,4,15,30,24,9,20,10,23,18,19,27,25,16,41,25,16,13,34,39,21,41,28,41,40,26,50,23,35,54,42
"3410",3,1,1,11,5,4,12,6,10,10,22,13,13,13,26,16,42,27,36,30,25,23,12,45,30,35,19,43,26,44,31,21,37,54,38,23,37
"3411",9,1,5,2,7,4,15,12,13,11,12,15,15,10,18,26,21,17,22,23,18,16,22,35,27,45,42,46,44,35,46,38,48,34,42,47,45
"3412",11,3,9,5,23,5,9,9,4,13,12,10,18,13,10,16,20,15,22,17,23,14,14,31,27,42,44,29,19,32,24,42,32,60,44,40,24
"3413",2,19,7,11,2,4,11,14,11,12,5,20,30,15,16,36,8,28,23,12,28,32,47,26,27,26,42,30,19,57,57,37,36,26,48,58,45
"3414",4,2,4,11,7,15,13,8,9,13,20,11,11,18,10,17,20,17,31,27,18,31,17,38,21,34,42,28,36,41,24,39,51,23,31,43,53
"3415",2,2,9,10,3,12,18,9,15,11,9,9,13,22,21,30,17,31,19,22,29,32,28,15,16,19,40,20,35,21,35,53,34,33,52,42,36
"3416",4,7,3,8,6,11,10,4,16,11,6,15,21,18,11,14,20,17,22,16,21,25,24,20,22,51,24,48,27,37,27,33,45,52,37,52,47
"3417",2,4,2,8,21,21,10,17,13,20,13,23,3,28,15,27,31,19,28,10,20,29,12,23,46,24,45,28,38,47,42,40,35,24,51,45,40
"3418",1,4,6,6,5,4,25,7,11,37,36,15,36,20,24,15,20,19,22,30,23,16,33,41,32,48,28,34,28,37,24,26,41,46,32,39,35
"3419",4,5,4,3,7,8,10,11,21,17,15,7,9,11,10,24,17,4,26,47,37,44,29,40,16,50,42,42,42,30,26,30,42,45,51,54,41
"3420",5,1,9,5,6,10,7,13,14,9,17,10,13,13,15,12,5,18,14,31,28,15,33,24,22,45,19,26,20,43,39,30,37,61,26,44,27
"3421",4,11,19,11,9,7,6,3,6,9,6,12,15,23,23,14,12,23,24,29,19,26,17,20,44,33,30,29,31,44,41,34,38,31,30,39,25
"3422",4,5,1,11,4,3,7,7,9,2,16,6,8,9,16,18,38,18,25,10,23,32,36,19,42,23,39,30,30,38,31,48,30,36,46,55,27
"3423",3,7,2,1,6,10,8,12,12,17,14,15,12,26,16,14,20,21,28,18,21,24,25,20,26,26,15,23,30,28,52,44,24,39,34,28,33
"3424",8,7,4,18,4,9,5,10,8,24,16,42,12,14,9,25,18,21,22,26,23,13,15,45,30,35,23,32,31,32,34,28,23,43,45,47,38
"3425",3,5,9,3,12,7,6,12,5,15,20,12,22,22,15,17,37,31,25,25,61,21,27,33,18,29,27,33,40,25,35,30,42,36,50,57,50
"3426",2,7,5,3,7,7,5,3,26,9,7,19,7,17,14,18,21,20,14,22,31,44,27,32,20,41,26,22,47,23,19,39,37,25,39,36,31
"3427",8,7,13,17,4,15,5,9,6,11,19,14,10,12,19,9,18,17,33,32,23,23,26,47,52,27,35,47,54,39,25,47,31,24,54,46,36
"3428",1,2,4,15,7,7,11,12,10,9,14,27,22,17,21,9,32,37,34,35,16,31,51,28,30,26,34,23,49,33,43,26,38,44,37,43,31
"3429",1,6,4,1,9,11,10,14,15,9,13,37,10,18,34,27,19,16,20,20,9,25,34,28,22,12,23,32,29,23,30,31,41,48,30,43,53
"3430",1,3,6,2,7,3,10,8,10,5,16,16,11,11,27,17,44,35,29,21,26,29,21,31,41,29,36,29,32,32,26,38,27,48,38,36,32
"3431",8,2,5,6,12,10,6,16,7,12,18,8,15,31,18,20,25,18,25,30,21,20,26,22,32,24,49,29,37,41,27,48,25,44,49,42,71
"3432",4,7,19,7,6,8,12,10,10,13,6,23,15,17,32,18,23,29,26,10,24,17,34,14,23,35,15,22,21,31,37,32,40,30,32,45,53
"3433",10,7,2,21,4,3,6,14,13,12,18,12,11,16,10,17,20,21,20,16,18,17,21,38,26,19,48,48,29,30,53,50,40,32,55,40,29
"3434",4,4,8,35,9,3,8,5,15,17,15,15,22,11,15,15,18,13,18,19,23,26,14,28,12,25,37,32,38,36,35,33,37,33,36,43,35
"3435",5,4,3,17,9,5,6,24,8,13,19,9,17,17,13,18,10,3,43,22,22,40,27,22,48,28,19,40,18,60,33,36,22,45,44,33,38
"3436",2,6,12,8,6,9,7,9,8,12,27,7,11,14,16,18,21,25,24,24,25,15,26,26,22,41,34,26,25,12,39,32,17,43,33,26,31
"3437",14,3,6,23,3,15,10,9,12,27,7,14,20,24,14,13,20,17,30,29,11,38,22,30,30,18,26,28,46,19,24,38,64,48,38,23,43
"3438",5,3,5,4,12,11,10,9,7,9,12,8,11,22,30,16,12,16,25,7,25,27,49,28,28,36,25,42,47,33,33,28,40,48,33,21,33
"3439",14,3,8,1,8,10,11,8,32,12,5,17,8,15,15,18,9,16,23,26,16,49,16,23,14,43,25,26,29,39,24,20,46,25,33,42,26
"3440",3,7,7,6,7,6,6,12,12,8,27,8,15,17,15,11,12,15,15,27,28,20,56,33,37,40,36,24,33,43,53,27,34,38,41,56,43
"3441",2,3,8,4,7,6,16,13,17,20,21,11,21,38,15,13,14,13,21,18,31,15,17,33,40,23,32,33,40,29,25,33,32,42,53,37,31
"3442",1,4,11,2,3,13,13,21,15,16,17,12,16,24,17,21,34,13,19,19,24,13,17,41,35,26,21,34,27,20,38,34,60,30,28,55,53
"3443",5,4,3,5,10,8,8,19,7,11,20,14,18,14,11,12,26,13,27,21,33,37,26,16,25,10,25,68,22,31,17,42,36,25,49,53,64
"3444",2,2,6,11,5,8,5,14,18,12,9,18,13,11,18,17,25,10,22,21,24,19,20,33,29,45,25,24,17,42,17,29,42,39,55,42,21
"3445",4,4,7,2,4,8,2,14,9,18,11,7,15,22,17,37,9,24,22,27,37,21,32,18,35,19,36,38,35,20,24,34,25,27,28,41,43
"3446",3,5,2,4,7,8,24,11,12,17,27,40,10,13,14,11,19,32,30,17,14,45,26,34,27,24,48,24,33,25,21,30,49,26,39,39,36
"3447",5,2,7,5,3,6,15,6,11,20,15,16,13,9,10,20,26,17,23,11,20,29,17,34,25,21,31,26,29,31,27,43,39,62,53,32,26
"3448",4,4,8,6,13,11,15,9,14,9,15,10,15,12,22,20,23,28,18,28,25,25,18,45,17,50,35,28,30,43,38,32,44,43,20,56,39
"3449",2,2,5,6,6,7,7,12,8,12,15,27,11,17,14,11,18,29,41,12,29,36,26,24,36,26,32,37,50,25,38,29,33,47,16,46,35
"3450",2,15,28,6,2,8,6,6,8,18,17,10,27,18,9,15,31,17,14,15,23,30,31,13,25,22,17,42,35,36,39,35,39,39,47,49,23
"3451",3,2,2,31,6,5,17,6,3,10,12,13,14,14,12,33,18,30,23,16,43,23,36,10,21,13,22,30,21,51,35,55,54,67,31,40,46
"3452",3,3,8,6,15,11,8,20,15,23,16,13,12,15,15,10,18,19,9,27,26,18,14,14,30,30,32,27,30,22,70,29,36,64,47,34,43
"3453",8,6,3,4,5,14,9,11,20,15,17,12,10,8,13,11,16,32,17,27,18,44,23,21,46,44,42,30,33,23,32,40,62,49,30,26,26
"3454",8,2,6,2,9,3,5,11,21,7,19,14,25,21,15,16,17,16,29,26,26,33,19,17,33,19,31,32,38,31,29,30,25,24,28,38,50
"3455",1,12,14,11,7,2,12,7,17,14,13,15,17,25,16,13,18,51,34,21,57,23,20,20,19,15,38,28,22,52,37,33,26,24,37,43,34
"3456",2,4,2,8,6,11,8,13,8,3,26,15,11,23,14,20,27,23,26,17,25,17,33,26,24,30,28,38,22,32,24,42,27,52,41,23,41
"3457",1,4,3,3,6,15,15,11,4,12,14,15,17,14,15,9,28,25,14,43,26,20,30,21,32,51,19,26,51,34,43,20,51,31,29,42,51
"3458",1,3,2,20,9,10,11,8,6,11,11,22,16,13,20,24,28,19,17,16,30,21,26,28,15,25,33,50,25,30,20,14,27,33,33,41,37
"3459",5,7,1,10,5,5,8,10,16,14,16,16,11,12,12,16,4,33,32,27,19,29,41,28,17,29,33,30,38,63,32,18,36,26,25,39,47
"3460",4,2,2,6,3,10,7,24,9,4,17,5,12,10,30,10,10,31,29,17,20,36,23,26,32,29,12,24,20,28,29,39,50,55,49,32,38
"3461",4,14,15,10,9,5,10,6,8,11,14,33,11,13,20,19,15,24,19,15,28,11,29,31,45,21,52,23,37,26,32,29,36,64,60,54,54
"3462",4,3,14,4,6,12,9,7,9,14,19,18,12,25,15,12,17,15,7,35,21,21,19,21,48,27,39,31,47,33,35,32,26,33,30,43,34
"3463",3,7,13,8,5,5,5,14,8,5,14,10,9,34,33,13,19,6,11,24,23,33,16,29,30,40,53,28,21,31,37,67,42,29,31,45,47
"3464",2,2,6,11,7,13,10,10,13,12,16,15,19,22,6,27,17,32,19,20,22,42,24,21,18,34,35,23,56,30,19,48,50,30,49,37,35
"3465",10,2,4,3,10,5,6,14,14,13,8,25,40,20,12,12,13,18,24,25,20,16,28,24,20,39,51,32,31,38,38,45,25,30,46,35,39
"3466",10,19,8,2,5,6,18,11,32,5,7,26,21,28,20,32,15,11,20,28,23,51,14,21,32,27,34,32,67,32,68,29,54,36,67,45,35
"3467",3,5,4,13,7,14,6,12,21,15,15,21,21,33,11,20,8,23,47,14,20,34,26,25,20,35,19,23,18,40,42,46,57,38,43,36,45
"3468",7,2,16,4,9,7,7,11,11,28,16,14,9,19,19,18,14,25,21,18,22,27,34,30,39,32,24,32,55,37,35,33,36,33,41,34,39
"3469",1,6,4,2,9,7,17,20,14,18,10,10,16,25,29,49,18,13,20,51,26,31,22,26,25,21,61,44,32,45,31,34,33,55,29,23,58
"3470",8,5,7,4,5,3,6,14,9,19,5,31,12,19,16,23,13,15,10,17,18,24,41,19,33,22,33,29,27,26,55,22,30,32,32,61,23
"3471",1,7,9,8,5,2,18,17,22,9,20,18,9,19,17,21,16,9,9,36,16,18,35,24,26,29,31,43,36,19,26,70,32,29,36,51,22
"3472",3,1,3,4,3,15,12,4,10,11,15,8,15,10,23,20,39,9,17,22,14,41,14,24,18,25,26,25,23,18,27,53,31,22,34,26,40
"3473",3,3,3,11,11,5,8,17,10,17,11,12,15,16,13,20,36,20,18,28,24,21,28,27,23,29,42,40,63,37,19,38,26,22,30,33,17
"3474",14,1,2,6,11,10,16,5,26,21,7,10,7,15,9,10,22,19,11,34,52,22,24,15,18,32,27,29,31,10,31,33,34,36,24,36,26
"3475",3,6,3,4,12,10,5,18,12,14,14,34,20,23,13,35,18,43,27,37,20,21,24,25,45,51,24,19,24,23,28,36,38,38,28,44,44
"3476",3,4,1,8,7,11,17,11,9,9,12,14,18,14,6,27,30,16,18,29,26,19,17,10,27,24,28,31,26,40,18,78,44,37,33,16,33
"3477",2,15,9,9,7,8,7,7,18,9,15,8,15,22,22,23,25,19,14,21,23,16,36,22,25,19,19,31,34,41,27,27,34,53,38,30,33
"3478",4,6,4,8,5,6,17,5,11,12,14,18,18,24,11,19,12,17,59,27,37,22,34,23,29,50,42,40,36,31,34,26,62,28,45,42,48
"3479",2,6,6,9,13,14,24,10,16,3,26,19,18,38,43,36,22,15,25,9,30,20,20,23,52,18,38,56,47,43,43,49,41,38,47,35,33
"3480",8,4,7,4,16,11,11,13,13,10,13,9,8,31,25,15,20,8,20,18,35,18,14,22,55,27,29,33,47,37,42,26,32,45,36,28,33
"3481",4,3,6,1,7,6,10,11,19,25,11,12,22,14,13,29,22,17,14,8,18,27,13,29,22,14,28,29,30,28,29,47,64,29,37,48,47
"3482",2,7,12,6,11,11,9,16,14,16,22,10,14,9,12,13,23,22,31,20,27,28,33,19,38,28,40,30,20,44,32,47,49,30,39,37,39
"3483",4,2,6,1,6,7,12,13,14,20,14,17,8,41,18,15,22,10,11,47,43,27,29,23,31,30,27,19,19,27,25,24,24,36,44,31,43
"3484",3,4,3,9,2,17,33,16,12,7,9,12,9,14,16,29,21,17,12,34,23,34,29,32,29,18,45,44,28,26,44,22,47,40,36,45,39
"3485",3,2,3,2,4,9,10,11,15,14,29,13,30,13,26,7,23,13,22,24,34,26,32,23,23,35,21,18,24,20,35,20,53,36,75,33,47
"3486",8,5,5,8,15,14,6,17,14,2,9,11,9,11,13,21,17,25,17,21,28,43,24,12,21,24,15,29,34,33,30,44,33,43,26,44,29
"3487",1,6,2,15,14,3,7,17,34,13,9,10,21,17,7,11,32,22,23,23,41,17,27,23,21,27,26,24,32,26,50,29,49,19,36,47,90
"3488",1,7,5,4,8,12,5,9,14,18,9,10,9,27,21,12,26,36,14,15,17,24,23,21,38,14,24,29,34,26,34,43,40,32,47,42,62
"3489",4,2,4,8,4,6,14,18,8,11,3,15,48,15,20,11,28,45,13,29,27,32,29,36,57,19,27,28,31,37,22,16,51,46,31,34,54
"3490",3,3,4,11,5,7,7,14,11,29,23,17,28,14,3,15,33,9,20,35,17,40,18,24,33,37,61,41,34,30,19,46,49,44,37,38,29
"3491",5,2,7,5,5,7,2,10,13,10,12,23,16,18,9,26,27,13,16,35,46,27,39,16,24,51,46,60,12,44,33,47,31,66,34,58,27
"3492",3,3,18,2,9,6,17,6,3,13,3,7,12,10,26,13,14,15,33,22,21,25,14,12,32,34,37,30,39,56,32,40,29,72,38,43,28
"3493",9,3,7,17,2,8,19,8,14,9,45,17,23,16,44,23,29,26,23,10,38,29,30,20,48,40,16,28,17,42,37,38,39,44,36,36,31
"3494",2,5,11,23,8,3,14,3,12,15,4,18,7,10,17,15,13,50,24,16,18,22,10,25,27,19,23,30,36,34,29,33,26,32,28,51,48
"3495",3,5,16,6,4,6,11,18,10,9,12,15,23,14,14,10,15,18,16,13,30,16,27,27,21,26,34,31,29,27,40,26,59,36,35,51,39
"3496",14,1,7,16,5,8,6,18,11,10,10,7,10,15,15,27,15,24,14,22,23,39,32,32,35,25,38,32,20,64,43,35,59,50,41,57,32
"3497",10,6,5,4,12,9,11,10,5,17,8,13,25,32,10,13,17,30,29,35,19,29,35,53,29,32,33,46,53,42,18,25,65,38,46,58,57
"3498",2,5,15,1,8,12,35,9,3,5,20,9,32,15,35,13,25,12,28,14,24,36,28,25,30,46,31,34,29,39,41,49,31,36,59,27,22
"3499",4,1,3,3,6,8,8,2,18,4,12,7,27,13,27,16,7,15,27,22,16,30,17,37,18,29,33,20,29,22,46,21,41,25,24,53,54
"3500",2,5,5,2,2,8,9,7,23,21,20,9,11,14,16,21,29,16,25,24,13,24,17,15,33,57,22,25,34,18,36,32,37,41,47,47,50
"3501",3,5,19,3,10,10,12,13,9,3,6,19,16,7,19,32,10,15,30,32,66,21,21,18,26,23,30,23,34,33,29,32,31,31,48,36,70
"3502",8,4,3,1,6,14,7,5,3,14,11,11,21,15,22,24,7,24,21,20,28,41,48,22,21,27,20,30,25,35,23,45,25,40,14,45,35
"3503",7,9,2,10,8,11,3,12,12,8,5,15,17,8,19,25,21,19,16,23,30,15,15,37,28,42,30,30,33,81,27,61,28,29,61,27,30
"3504",4,29,3,2,7,28,15,18,13,14,22,17,27,18,16,21,14,20,9,11,17,29,26,31,26,34,50,31,17,44,28,33,39,38,56,53,52
"3505",1,6,5,9,4,8,4,22,8,9,11,28,16,9,11,16,16,15,25,20,19,32,17,24,26,19,30,32,34,34,27,48,39,39,34,34,33
"3506",14,1,4,11,4,11,9,19,10,19,19,9,9,15,11,25,16,31,10,21,18,30,32,23,25,15,35,42,26,20,55,19,26,46,46,44,36
"3507",3,5,4,4,6,8,7,5,25,6,7,11,16,16,23,11,17,22,20,21,32,20,49,26,35,35,25,43,15,42,28,37,16,44,37,33,45
"3508",3,3,7,4,18,16,6,7,29,26,13,8,24,20,11,15,42,15,20,21,41,32,25,28,27,22,47,48,31,24,43,36,40,32,39,51,38
"3509",2,4,6,1,21,6,9,9,9,17,17,36,12,18,26,10,19,17,28,28,23,19,60,46,29,19,25,25,27,21,46,28,42,31,25,28,39
"3510",9,12,9,11,13,12,8,22,12,13,16,14,23,17,17,24,24,21,18,28,27,21,23,39,21,19,42,29,35,36,69,34,34,46,44,33,33
"3511",5,6,4,8,3,3,16,21,8,10,13,19,29,9,24,14,17,19,30,28,20,25,19,23,34,21,37,43,26,27,51,31,39,43,32,38,36
"3512",1,4,8,8,8,16,7,19,12,23,10,9,20,14,27,18,20,16,22,27,24,39,25,27,30,14,46,27,27,28,30,25,25,22,28,39,33
"3513",4,6,4,6,6,4,7,11,9,8,17,15,14,18,9,27,17,25,17,25,8,15,18,26,43,37,23,45,21,17,29,32,48,44,25,63,70
"3514",1,2,3,6,5,22,8,5,15,24,16,37,6,27,19,18,21,14,18,13,37,10,31,27,22,26,20,22,26,43,40,34,17,53,30,25,32
"3515",5,2,5,10,7,10,3,6,7,9,22,14,16,25,10,18,36,18,9,20,33,60,35,32,27,24,22,57,30,35,32,48,47,32,42,60,51
"3516",1,7,6,3,13,6,13,20,12,26,18,15,11,23,14,13,39,23,23,22,40,25,29,34,39,29,32,29,35,38,26,56,42,57,36,26,35
"3517",4,7,7,2,12,26,6,12,12,15,9,15,18,31,15,17,21,17,25,23,34,23,21,20,26,14,13,37,39,45,26,34,24,27,32,73,54
"3518",9,3,7,8,14,6,8,14,11,15,9,6,12,20,11,26,6,21,42,37,20,33,11,17,23,36,30,30,15,22,37,33,29,19,30,42,56
"3519",14,6,8,1,11,8,12,8,15,14,10,25,19,10,18,37,46,17,26,27,24,20,26,30,28,46,47,38,34,27,40,30,34,37,41,32,54
"3520",3,3,4,4,4,7,5,7,15,12,27,23,19,37,13,35,8,30,18,59,14,25,19,32,20,41,24,22,36,28,40,24,21,31,39,35,42
"3521",10,11,8,1,7,3,6,8,10,14,7,7,5,11,8,43,25,28,7,30,23,46,25,19,22,26,33,35,45,43,29,43,27,27,34,30,57
"3522",1,4,6,2,8,5,14,22,10,17,20,23,35,11,32,6,16,9,18,19,13,22,12,20,19,40,26,31,35,23,25,40,31,26,37,22,38
"3523",5,1,8,10,5,5,21,6,9,22,7,16,15,11,38,12,11,18,35,19,28,21,20,27,49,38,26,35,18,29,29,43,50,31,82,33,24
"3524",1,6,9,9,10,5,6,8,8,11,7,11,15,25,17,16,15,17,24,11,28,29,49,34,48,30,35,31,27,34,28,49,26,41,32,41,18
"3525",19,4,7,2,5,8,5,22,8,7,17,19,20,19,17,35,21,20,27,16,22,25,34,24,31,19,31,36,23,52,21,22,40,20,66,57,40
"3526",4,7,1,19,21,3,6,8,10,8,11,16,24,27,18,24,15,30,26,15,24,48,22,40,28,11,46,30,49,25,23,37,33,26,38,42,18
"3527",1,7,1,5,4,10,11,18,10,43,15,14,10,18,24,13,18,40,24,21,20,25,36,45,34,26,18,43,31,29,27,44,25,26,61,31,43
"3528",15,5,7,21,8,6,9,2,10,21,19,11,17,16,14,24,15,20,12,59,13,24,27,10,25,42,31,51,37,28,45,17,32,21,37,49,33
"3529",1,7,4,4,11,10,4,5,13,14,18,16,19,13,23,18,19,16,9,16,36,11,43,18,40,21,41,32,42,43,32,24,61,28,48,30,46
"3530",1,1,1,9,6,2,12,21,15,17,4,39,21,13,18,4,36,24,16,26,28,21,29,34,36,37,41,39,40,34,26,31,24,39,25,37,44
"3531",11,4,1,2,16,2,7,10,7,12,18,12,17,32,10,10,18,31,29,24,19,23,27,26,25,42,52,30,25,37,40,31,25,32,25,20,43
"3532",7,13,4,10,9,5,19,10,12,12,7,14,10,11,14,27,18,29,27,28,10,12,17,33,21,28,44,26,38,14,61,29,21,61,36,36,40
"3533",5,7,14,9,9,2,17,12,10,5,7,12,13,16,15,13,18,8,17,33,26,32,26,26,16,23,40,31,43,24,25,32,28,27,54,39,31
"3534",1,1,5,3,2,6,5,30,11,17,15,23,30,21,22,21,21,24,14,14,28,21,17,22,41,31,55,36,30,48,43,30,43,52,32,35,39
"3535",1,7,7,9,12,26,6,14,8,7,10,10,7,16,4,20,22,14,21,23,15,15,46,21,15,14,33,35,33,41,49,46,33,46,51,27,51
"3536",4,6,3,1,6,8,8,17,3,6,4,16,15,7,19,12,40,13,19,13,12,36,36,39,32,27,32,35,40,35,31,23,21,27,35,43,40
"3537",1,2,4,9,5,2,4,8,7,22,44,14,12,37,13,21,22,16,22,8,23,31,26,41,32,33,50,19,29,23,33,33,35,42,25,22,54
"3538",1,5,9,3,4,8,20,6,7,13,21,27,13,14,18,19,26,10,31,32,31,32,30,24,17,15,27,23,25,26,29,41,49,31,31,30,33
"3539",1,1,5,18,9,6,9,12,4,10,16,8,15,14,7,26,17,13,16,32,27,34,60,38,15,21,49,39,17,28,36,32,24,51,51,39,47
"3540",5,3,13,2,7,7,13,18,11,21,9,17,20,7,23,12,25,20,26,12,28,22,13,29,25,33,32,24,35,29,33,17,39,30,25,47,40
"3541",3,6,7,11,7,10,12,11,11,16,36,22,28,8,23,26,25,27,23,12,27,21,25,19,41,31,27,29,23,36,33,48,45,47,31,76,27
"3542",7,2,6,23,12,12,8,17,12,13,13,18,17,18,14,10,25,18,20,37,14,25,32,24,28,37,25,25,34,34,46,35,51,57,37,52,18
"3543",5,6,8,21,6,24,10,11,3,13,17,17,15,12,28,16,12,21,35,35,33,28,41,15,27,46,44,26,81,56,28,25,39,49,26,74,36
"3544",3,2,3,5,22,3,13,10,8,13,13,21,9,10,7,31,30,15,18,20,19,27,34,24,17,29,39,29,27,33,30,49,27,19,24,40,29
"3545",5,4,7,11,3,6,9,11,13,10,17,43,10,15,14,27,29,12,14,20,35,31,22,20,35,28,33,26,64,38,31,28,30,32,41,39,31
